SNPID	X6529	X6679	X6627	X6164	X6675	X6321	X6924	X4323	X5796	X6570	X5656	X5661	A0XF	X6677	X6386	X6606	X5868	X5659	X6717	X5861	X6534	X6530	X6625	X3489	A1D9	X6719	X5864	X6648	A1D4	X5538	X6599
hsa-mir-19b-2	-0.698456834108429	0.136683795741429	-0.552102014032533	0.26712386749172	-0.744577931925853	-0.0281602734543511	-0.098048097849457	-0.565786648548684	-0.316089181773871	-0.603412637309662	-0.680789297794366	1.72523701796933	-0.59746011803614	-0.12321000649882	-0.0691640110663155	2.06495879688091	0.065045754014101	0.357174646503323	-0.685834847397225	-0.9428719537256	-0.780744638224369	1.01699016615066	0.782695730385534	-0.265678189440235	0.0710099991501802	-0.0611761509863978	0.276380609971158	-0.107731985314138	1.0556500971336	-0.538634378994912	-0.148401603753209
hsa-mir-200a	-0.62142075037938	-1.16332550107512	-1.3649262234819	-0.636898959501648	-0.0878935332824376	0.53211486895077	-0.522503332453362	-1.03229231221646	2.11876967090944	-0.112125241849872	-0.452396101374784	0.287352100091345	-0.316089181773871	-0.728113110018794	1.0556500971336	1.0343047191004	-0.860297201042733	-0.6927605372899	-0.589382118227421	0.257786164059871	0.696012556112866	0.878064622105309	-0.79797984951128	-1.58780651140115	1.99748078480837	-0.703538450799026	0.304722529088133	1.46251670736083	-0.295352899338659	-0.00551974221277269	0.948697199575991
hsa-mir-200b	-0.616398768765711	-0.37490933983318	-1.26162663642874	-0.647386726885242	0.0760297888222888	0.318443581299381	-0.801999292496258	-1.26162663642874	2.45977679426301	-0.533425330718409	-0.101846679008308	0.218650344324369	-0.437290523939444	-0.825477614284227	0.948697199575991	0.494910346018651	-0.713837802613552	-0.467617126201386	-0.953837316554021	-0.238753272212964	0.680855719925426	1.72523701796933	-0.570309726813239	-1.4342054760292	1.57734215865762	-0.77301983596844	0.74635665095436	0.514407667452614	-0.685834847397225	-0.27007513816754	1.82838783193976
hsa-mir-200c	2.06495879688091	-1.58780651140115	-1.00806613533752	-0.675580468273564	0.295092070194053	0.165291603429013	-0.219017183081276	-1.3649262234819	2.76137193916184	-0.698456834108429	0.218650344324369	-0.718580322214216	-0.79797984951128	-0.84188711501175	0.708960170451089	-0.112125241849872	-0.718580322214216	0.304722529088133	-1.13749611351024	0.462254444303097	-0.117543096451444	1.46251670736083	-0.780744638224369	-1.13749611351024	0.553196900754451	-0.555970555961599	1.49751425861651	0.494910346018651	0.365727942618923	-0.33847120129965	1.3521187931968
hsa-mir-203	3.30882770687683	-1.4342054760292	0.189154218723648	0.639479135053584	0.000487859156141638	0.357174646503323	-0.249939825075595	-1.04555652324702	0.696012556112866	2.60664331638123	-0.754979832153823	-0.195580534127009	-1.02037119758734	0.401579466928057	0.189154218723648	1.31521662573459	-0.6927605372899	-0.471521175477867	-0.84188711501175	-0.899835424094573	-0.0344304854074166	0.0760297888222888	-1.12387087499259	-0.88404713813368	-0.636898959501648	0.153515167580266	1.3521187931968	1.239596715931	-0.386591191446938	0.680855719925426	0.189154218723648
hsa-mir-204	-0.647386726885242	-0.457198386437234	0.669813419866131	-0.36859374524638	-0.471521175477867	-0.222909498033471	2.06495879688091	1.72523701796933	-0.127945283318756	-0.655788262516179	-0.200325100830468	-0.632376011020004	-0.899835424094573	-0.496192965381333	-0.611262728668419	0.553196900754451	-0.529799142786571	0.696012556112866	0.913924568648317	-0.448283966085919	-0.219017183081276	-0.575738694848251	-0.749893370170531	2.98154515428656	-0.0927100741533647	0.304722529088133	0.0831957982525082	-0.416571243164835	-0.62142075037938	-0.148401603753209	-0.195580534127009
hsa-mir-20a	-0.583622940785291	-0.790732572233012	-0.876946040890668	0.435615246181705	-0.984436107547269	-0.9428719537256	0.782695730385534	-0.647386726885242	-0.152400561532701	-0.437290523939444	-0.675580468273564	0.000487859156141638	-0.425392377136945	1.31521662573459	-0.407974744978358	1.76748454902745	0.462254444303097	0.578976287113334	-0.891826406276081	-0.84188711501175	-0.210657143997462	-0.329580640927308	-0.377786053730516	-0.525952656561073	0.836924382877891	-0.552102014032533	1.0343047191004	0.808668516405906	2.33255192613913	0.2272426307238	-0.471521175477867
hsa-mir-20b	-1.12387087499259	-0.483293156186649	2.76137193916184	-0.228106450232898	-0.59746011803614	-0.636898959501648	1.87900467912994	1.31521662573459	-0.386591191446938	-0.713837802613552	0.391630166323344	0.344981959453153	-0.867309543886248	-0.761706255419316	-0.675580468273564	0.948697199575991	-0.184244892436111	-0.333300107704146	0.966620038673959	-0.830628505538259	-0.0813072709338566	-0.807915262984208	-0.529799142786571	-0.381506102136988	-0.611262728668419	-0.542918055525765	0.62795939923786	-0.362753882609357	-0.448283966085919	-0.371620024495556	0.796335897513747
hsa-mir-21	0.782695730385534	0.318443581299381	-0.734679277588465	1.93038133343093	0.782695730385534	-0.723440009373504	1.53690731393434	-1.31054963228638	0.095229669245068	0.639479135053584	-1.4342054760292	0.435615246181705	-0.276272305574597	0.913924568648317	0.0597367142695354	-0.441754692804076	3.30882770687683	-0.117543096451444	-0.77301983596844	1.21720389764129	0.32990922342325	0.60460087678392	-0.659981331771995	0.696012556112866	-0.79797984951128	-0.593878945039641	-0.0611761509863978	-0.538634378994912	-0.962906837890042	1.38820322294347	-1.31054963228638
hsa-mir-210	-0.416571243164835	-0.6927605372899	-0.276272305574597	-0.767354853376098	3.30882770687683	-0.565786648548684	-0.27007513816754	-0.703538450799026	2.06495879688091	0.344981959453153	-0.441754692804076	1.76748454902745	-0.739409472702506	-0.311722703134589	0.0893436931996036	0.311616628273961	-0.0414807573167411	-0.00551974221277269	0.165291603429013	0.836924382877891	-0.659981331771995	0.276380609971158	-0.81355125765417	-0.421680866517053	-0.906025254425479	0.863225735279518	-0.636898959501648	-0.429375164664733	0.410711549632383	0.249784189601327	0.452797574283781
hsa-mir-2110	-0.452396101374784	-0.219017183081276	0.0188627550827246	-0.565786648548684	0.153515167580266	0.863225735279518	-0.254198316641573	-0.362753882609357	-0.101846679008308	-0.675580468273564	2.76137193916184	-0.899835424094573	-0.0344304854074166	-0.820638165052603	0.153515167580266	0.62795939923786	-0.0344304854074166	-0.143096407985052	0.441184227501436	0.615980909274526	-0.311722703134589	0.32990922342325	-0.155083543804089	0.0597367142695354	-0.642200858716196	0.62795939923786	-0.00551974221277269	-0.570309726813239	-0.0813072709338566	-0.352120996788015	0.391630166323344
hsa-mir-2116	0.0452579835829657	-1.04555652324702	-0.167351175381367	-1.58780651140115	0.423679934684008	0.93384454660123	-0.860297201042733	-0.876946040890668	0.948697199575991	1.07542321652312	-0.138664420889552	-0.835508025167907	-0.565786648548684	-0.984436107547269	2.33255192613913	-1.4342054760292	0.130422413830336	-0.303751704685087	1.31521662573459	0.878064622105309	0.639479135053584	0.655170280171133	-0.0236723955565707	0.365727942618923	-0.891826406276081	-0.835508025167907	1.38820322294347	1.01699016615066	-0.319656532771515	-1.58780651140115	1.11269545083566
hsa-mir-212	-0.651075420617427	-1.00806613533752	0.93384454660123	1.68578731555113	-1.26162663642874	-0.0813072709338566	-1.06002008874983	1.0556500971336	-1.1900157706434	2.11876967090944	-0.333300107704146	-0.333300107704146	-0.0144449209006025	2.60664331638123	1.72523701796933	-0.651075420617427	-0.627337890281926	-1.1900157706434	1.53690731393434	1.41966903763592	-0.0691640110663155	-0.496192965381333	0.721692090424668	1.07542321652312	-0.922799977919831	-0.101846679008308	-0.855198406599368	0.0547961157659989	-0.739409472702506	0.17330663203352	-0.62142075037938
hsa-mir-214	0.514407667452614	0.878064622105309	0.101828263192646	-0.101846679008308	-0.228106450232898	-0.148401603753209	-0.685834847397225	-0.244601274530023	-0.703538450799026	-0.280349169219378	0.311616628273961	1.38820322294347	0.56426871168607	0.680855719925426	-0.433771505663103	-0.708507038607991	-0.0754186277440986	-0.81355125765417	0.065045754014101	-0.718580322214216	0.505479187514801	0.116183237433881	0.808668516405906	-0.0236723955565707	0.505479187514801	-0.496192965381333	-0.79797984951128	-0.860297201042733	-0.195580534127009	-0.583622940785291	-0.6927605372899
hsa-mir-215	-0.734679277588465	-0.471521175477867	0.796335897513747	-0.467617126201386	0.365727942618923	2.98154515428656	-0.616398768765711	-0.425392377136945	3.77024088195887	0.311616628273961	-0.651075420617427	-0.249939825075595	-0.84930640985519	-0.441754692804076	-0.391391560491438	0.365727942618923	-0.507535732145494	-0.195580534127009	0.60460087678392	0.130422413830336	-0.457198386437234	-0.276272305574597	-0.504061043491629	-0.333300107704146	-0.820638165052603	0.0597367142695354	-0.377786053730516	1.16216706969364	-0.210657143997462	-0.0878935332824376	-0.0878935332824376
hsa-mir-216a	-0.391391560491438	0.17330663203352	1.11269545083566	0.0295921891809846	-0.0691640110663155	0.211740844191922	-0.441754692804076	2.76137193916184	0.311616628273961	-0.395163923591425	-0.593878945039641	-0.754979832153823	-0.101846679008308	-0.189566489078548	-0.627337890281926	-0.386591191446938	0.505479187514801	0.481495103559778	1.13448175161385	-0.189566489078548	0.0295921891809846	-0.483293156186649	-0.36859374524638	0.481495103559778	-0.560765332189351	0.287352100091345	-0.117543096451444	-0.425392377136945	-0.471521175477867	0.189154218723648	0.384091430198674
hsa-mir-217	-0.316089181773871	0.065045754014101	0.772686686123414	-0.0927100741533647	-0.308358376731035	0.000487859156141638	-0.290973513322283	2.98154515428656	0.165291603429013	-0.391391560491438	-0.483293156186649	-0.744577931925853	-0.17795090980599	-0.222909498033471	-0.542918055525765	-0.407974744978358	0.655170280171133	0.32990922342325	0.74635665095436	-0.0344304854074166	0.159705756367196	-0.488163722665946	-0.579354695547505	0.462254444303097	-0.184244892436111	0.391630166323344	-0.132708804953363	-0.616398768765711	-0.098048097849457	0.384091430198674	0.159705756367196
hsa-mir-218-2	-0.41166020495554	0.836924382877891	2.33255192613913	0.808668516405906	-1.58780651140115	0.338084661799802	-0.734679277588465	0.377540685988015	-0.685834847397225	0.82225187204774	-0.876946040890668	-0.565786648548684	-0.228106450232898	-0.117543096451444	-1.06002008874983	-0.953837316554021	1.64411777081578	0.26712386749172	1.46251670736083	-0.655788262516179	0.948697199575991	-0.761706255419316	1.239596715931	0.913924568648317	2.60664331638123	0.435615246181705	-0.992741889803335	-1.08257706817551	-0.972760107741136	0.462254444303097	0.423679934684008
hsa-mir-219-1	-0.308358376731035	-0.579354695547505	-0.6070591827657	0.189154218723648	0.505479187514801	-0.807915262984208	-0.0236723955565707	-0.276272305574597	1.07542321652312	-0.84188711501175	-0.0180558922708376	2.45977679426301	-0.675580468273564	-0.655788262516179	0.74635665095436	-0.713837802613552	-0.0927100741533647	0.836924382877891	0.481495103559778	-0.835508025167907	-0.216573874368554	0.401579466928057	-0.734679277588465	-0.47603916558815	-0.533425330718409	0.594075386066681	-0.0281602734543511	1.93038133343093	-0.347403264078656	-0.525952656561073	0.0452579835829657
hsa-mir-22	1.0343047191004	-0.311722703134589	-0.329580640927308	-0.632376011020004	-0.790732572233012	1.0343047191004	0.0893436931996036	-1.08257706817551	1.41966903763592	1.57734215865762	-0.611262728668419	0.244254863526521	-0.148401603753209	-0.0878935332824376	0.0295921891809846	-0.0691640110663155	1.38820322294347	-0.488163722665946	-0.098048097849457	0.899786849202972	2.18204120018158	-0.825477614284227	-0.518298572228404	0.899786849202972	-0.876946040890668	-0.933340764876585	-0.790732572233012	-0.471521175477867	-0.79797984951128	1.21720389764129	-1.02037119758734
hsa-mir-221	0.721692090424668	-0.835508025167907	0.287352100091345	0.82225187204774	-0.280349169219378	2.33255192613913	0.365727942618923	-0.529799142786571	-0.675580468273564	0.165291603429013	-0.148401603753209	1.60926969658981	-0.00551974221277269	-0.723440009373504	-0.507535732145494	0.0452579835829657	-1.16332550107512	-0.0878935332824376	-1.09976201856573	0.0893436931996036	0.153515167580266	-0.0180558922708376	0.473032307176183	-0.899835424094573	-0.36859374524638	-0.6070591827657	0.655170280171133	-0.552102014032533	-0.352120996788015	-0.655788262516179	-0.504061043491629
hsa-mir-222	0.542528669554355	-0.953837316554021	-0.421680866517053	0.211740844191922	0.101828263192646	0.989372450541761	0.578976287113334	-0.37490933983318	-0.254198316641573	0.680855719925426	0.0597367142695354	2.60664331638123	0.153515167580266	-0.81355125765417	-0.425392377136945	0.56426871168607	-0.785593212703932	-0.161423105198899	-1.00806613533752	0.0295921891809846	-0.184244892436111	-0.381506102136988	0.0452579835829657	-1.09976201856573	-0.234479418967033	-0.642200858716196	0.211740844191922	-0.343197112500384	-0.513442028612603	-0.542918055525765	-0.343197112500384
hsa-mir-223	-0.0509293613267042	0.0452579835829657	0.721692090424668	3.30882770687683	-1.08257706817551	-0.0878935332824376	-0.329580640927308	1.26263402510543	-0.754979832153823	-0.718580322214216	-0.579354695547505	-0.0927100741533647	0.0188627550827246	-0.433771505663103	2.60664331638123	-0.457198386437234	-0.352120996788015	-0.899835424094573	0.159705756367196	1.07542321652312	0.211740844191922	0.344981959453153	0.244254863526521	0.655170280171133	-0.651075420617427	-0.744577931925853	-0.659981331771995	-0.899835424094573	-0.441754692804076	0.735996244551156	-0.723440009373504
hsa-mir-224	0.211740844191922	-0.284966135311458	-0.189566489078548	0.989372450541761	1.57734215865762	-0.62142075037938	2.76137193916184	-0.659981331771995	0.144990294806102	-0.611262728668419	0.00749687601530334	-0.698456834108429	-0.0564790905650248	-0.62142075037938	-0.906025254425479	-0.101846679008308	-0.41166020495554	1.31521662573459	-0.333300107704146	-0.632376011020004	-0.560765332189351	-0.718580322214216	-0.636898959501648	-0.457198386437234	-0.386591191446938	0.913924568648317	1.72523701796933	-0.49218413123905	-0.575738694848251	0.989372450541761	-0.49218413123905
hsa-mir-2277	0.966620038673959	-0.754979832153823	-0.84188711501175	-0.79797984951128	0.318443581299381	-0.547137691903503	-0.62142075037938	-0.708507038607991	-0.0344304854074166	1.99748078480837	0.304722529088133	-0.0754186277440986	0.287352100091345	0.391630166323344	-1.58780651140115	0.338084661799802	-1.58780651140115	-0.744577931925853	-0.749893370170531	0.441184227501436	-0.589382118227421	-0.867309543886248	0.462254444303097	-0.290973513322283	0.18141452127424	-0.303751704685087	0.966620038673959	0.735996244551156	0.578976287113334	-0.152400561532701	0.522679702214053
hsa-mir-2355	-0.152400561532701	1.16216706969364	1.31521662573459	1.76748454902745	-0.723440009373504	-0.0611761509863978	1.60926969658981	-0.319656532771515	-0.62142075037938	-0.538634378994912	-0.0144449209006025	0.0141848651702226	-0.429375164664733	-1.26162663642874	0.655170280171133	-0.421680866517053	-0.668580659444136	1.76748454902745	0.116183237433881	-1.00806613533752	-0.324773581494562	0.82225187204774	1.49751425861651	0.311616628273961	-0.107731985314138	0.116183237433881	-1.08257706817551	-0.6927605372899	-0.780744638224369	-0.744577931925853	-1.09976201856573
hsa-mir-23a	1.64411777081578	0.153515167580266	-0.593878945039641	-0.496192965381333	0.2272426307238	-0.579354695547505	0.62795939923786	-0.627337890281926	-0.107731985314138	1.72523701796933	0.2272426307238	2.18204120018158	-0.518298572228404	-0.467617126201386	-0.583622940785291	-0.205618250774338	-0.200325100830468	-0.583622940785291	-0.421680866517053	-0.0813072709338566	0.796335897513747	-0.915685029297139	-0.161423105198899	-0.216573874368554	-0.27007513816754	-0.172034490008779	-0.391391560491438	-0.462752170692076	-0.867309543886248	-0.172034490008779	0.441184227501436
hsa-mir-23b	0.669813419866131	0.0831957982525082	0.32990922342325	-0.429375164664733	0.0188627550827246	-0.265678189440235	-0.347403264078656	0.772686686123414	2.33255192613913	-0.098048097849457	0.410711549632383	1.18809289468092	-0.953837316554021	-0.391391560491438	-1.12387087499259	-0.855198406599368	-0.723440009373504	-0.59746011803614	-0.244601274530023	1.46251670736083	1.0343047191004	-1.1900157706434	-0.189566489078548	-0.308358376731035	-0.407974744978358	-0.265678189440235	-0.404849506707039	0.276380609971158	-1.4342054760292	-0.855198406599368	1.239596715931
