mirnaID	X6533	X6715	X3779	X6651	X6536	X6782	X6460	X6298	X6628	X6600	X6172	X5344	X4952	X5797	X5912	X6607	X3713	X5666	X6197	X6676	X4947	X6163	X6652
hsa-mir-141	-0.161695216088334	-0.850119439197749	-0.585322642461004	-1.05717843957373	-0.00747296832672462	-0.977577990337186	-0.596407694915162	-0.34129252631772	0.750543636736853	0.202598494898604	2.74756412871511	-0.477854539825161	0.531357740939474	-0.313788798601562	0.541664168166132	0.603822427992754	0.264149236742669	1.09870429177767	1.43201107680806	-0.992385334375205	-0.507746578529142	-1.54964493777276	-0.839004751951437
hsa-mir-142	-0.395287902922461	-0.614790841595972	1.1544727017876	-0.138779963437267	-0.329425451301776	0.57223524273491	3.29715106116226	-0.859438229592719	2.05878796518031	1.13415560924783	-0.81483466046262	-1.14611102750782	-0.628717841996111	-0.884211828062172	-0.977577990337186	-0.564635571340456	0.384286317275817	-0.0608082705946576	-0.118459731792429	-0.469906100020195	-0.0207733862808186	0.541664168166132	0.125489354505787
hsa-mir-143	0.142538698479835	-0.896532558428563	-1.11321692239492	3.29715106116226	-0.782315143522345	-0.0207733862808186	1.63625992947437	-0.0494324413874741	0.619139026072412	0.482782435404878	-0.323676021113257	0.840243134786359	-0.823698515056214	0.341903907552499	-0.643239883658123	0.859453492953754	-0.669459561032234	-0.877645652637462	-0.843519255397773	0.248416219942959	0.136292558106183	-0.098519952849068	-0.334545702863111
hsa-mir-144	-0.244803405984584	-0.372458934968005	-0.263869485550786	0.431393617730599	-0.239447515762324	-0.0548140043371705	-0.395287902922461	-0.105199769577057	-0.436288866747713	-0.39081182929303	-0.303579124099086	-0.138779963437267	-0.0302972868787115	-0.309704111802138	-0.303579124099086	0.687510721923134	0.189196687508077	0.0684297683697423	3.29715106116226	-0.564635571340456	-0.350741782697298	-0.231034879531319	-0.492711419996607
hsa-mir-145	-0.166240177523916	-0.867006489148197	-0.984069818133536	2.64630888875409	-0.346062063095767	0.0468401290503118	2.90921768362082	0.519326070742528	-0.11175500193311	-0.0757426831063736	-0.730417434907488	0.80783521204439	-0.843519255397773	-0.0302972868787115	-0.596407694915162	0.321227784281508	-0.679795042967625	-0.776277097951776	-0.832344060624402	1.52377648742055	-0.669459561032234	-0.380691432342342	0.284332220992919
hsa-mir-1468	-1.10509659300577	0.109916869592252	1.52377648742055	-0.309704111802138	-1.07920201899345	0.157394853136667	-1.00095303206766	-0.432456255366569	0.102337065102123	0.36368460262091	0.656066751874288	-0.57366449953562	-0.81483466046262	1.09870429177767	0.274635906988549	-0.643239883658123	-0.244803405984584	1.39703892916672	-0.55319024442082	-0.827354786008622	-1.05717843957373	2.64630888875409	-0.320352769746326
hsa-mir-146a	2.74756412871511	-0.646674841007181	2.74756412871511	-0.507746578529142	0.510020236539886	-1.26994517776909	-0.776277097951776	-0.297735655912903	-0.0863666148002173	-0.628717841996111	0.79070270000353	-0.380691432342342	-0.105199769577057	-1.04498596917555	0.646813653909691	-0.154896948718831	-0.662473241690413	-0.603661605335308	1.17793070329217	-0.94358988166037	0.219982345006612	0.670656867093491	-0.81483466046262
hsa-mir-146b	-0.369396946448858	-0.984069818133536	0.356253732449568	-0.346062063095767	2.90921768362082	-0.971553496880842	-0.859438229592719	-0.580257838369597	1.33838201838088	-0.380691432342342	-0.427039577809927	0.0595435043783559	-0.412105044707918	0.109916869592252	-0.313788798601562	0.219982345006612	0.687510721923134	-0.679795042967625	0.0468401290503118	-0.902466182115902	2.74756412871511	1.22394828725913	-0.674117034125622
hsa-mir-147b	-0.183538704674944	-0.951437373062593	0.873094668099709	-0.469906100020195	-0.527180304389797	-0.750225024432235	-0.827354786008622	-0.517887062715404	-0.787082127285652	0.976294633476361	2.90921768362082	0.330138573335265	-0.28539561926347	-0.0911253866264055	2.05878796518031	-0.323676021113257	0.00855483939523243	-0.701271125242321	0.990378020078362	-0.161695216088334	-0.263869485550786	-0.00747296832672462	-0.361363082062163
hsa-mir-148a	-0.896532558428563	0.953269415250156	1.46611745832864	-0.801548577245781	1.39703892916672	-0.850119439197749	1.17793070329217	-0.0403715559395314	-1.20306704697593	0.118689280134895	0.356253732449568	-1.10509659300577	1.09870429177767	-0.580257838369597	0.248416219942959	-1.37657999753667	0.0595435043783559	0.210361497140824	-0.39081182929303	-1.02507941016905	0.619139026072412	-0.707615503721207	0.0192726412564819
hsa-mir-148b	0.36368460262091	0.446742821147979	0.179900986396046	-0.679795042967625	0.248416219942959	-0.759012466416534	0.142538698479835	-1.10509659300577	-0.776277097951776	-0.323676021113257	0.125489354505787	-0.713641877420008	1.94935081204081	-0.183538704674944	-0.309704111802138	-0.469906100020195	1.13415560924783	0.0415188816117142	-0.235249391645529	-0.539770627862619	-0.55319024442082	-0.867006489148197	1.1544727017876
hsa-mir-149	-0.477854539825161	-0.545789259605344	0.172029706556615	0.890780429119171	0.79070270000353	0.274635906988549	0.0192726412564819	1.69455514237616	-0.432456255366569	-0.736462105072649	0.255368199570367	-0.535361622030091	-0.646674841007181	-0.896532558428563	-0.512497644702724	-0.0911253866264055	-0.807068991129307	-0.66481319938665	-0.707615503721207	1.17793070329217	-0.922602954205003	0.750543636736853	2.05878796518031
hsa-mir-150	-0.44558525251331	-0.889710618840519	1.3079907500237	1.83686152690101	-1.10509659300577	-0.197860278399457	0.823085163846359	-0.337353225329693	0.457077015970984	1.94935081204081	-0.564635571340456	-0.736462105072649	-0.713641877420008	-0.568776111359539	-0.859438229592719	-0.477854539825161	0.823085163846359	-0.744015144347794	0.294998534914732	-0.679795042967625	1.88853656178733	3.29715106116226	-0.867006489148197
hsa-mir-151	-0.0494324413874741	0.330138573335265	-0.40115247642429	-0.406871768906522	-0.695131609681813	-0.619655911887654	-0.512497644702724	-0.651184444816381	-0.492711419996607	-0.11175500193311	-0.124408048199487	-0.695131609681813	2.90921768362082	0.102337065102123	0.321227784281508	-0.183538704674944	0.0957212002396725	0.274635906988549	0.157394853136667	0.077923176789571	-0.267709523691724	-0.674117034125622	-0.40115247642429
hsa-mir-152	-0.171205532068246	-0.679795042967625	0.713833021577376	1.39703892916672	-0.951437373062593	1.6590137270945	0.0880343350705124	-0.695131609681813	-0.827354786008622	1.43201107680806	0.519326070742528	-0.0911253866264055	-0.596407694915162	1.00599273382816	-1.20306704697593	1.17793070329217	-0.936514636298021	-0.889710618840519	-1.54964493777276	0.619139026072412	1.24473953463643	0.759601054567732	0.619139026072412
hsa-mir-153-1	1.33838201838088	-0.309704111802138	-1.10509659300577	-0.884211828062172	1.43201107680806	-1.06579105100223	1.00599273382816	0.713833021577376	-0.313788798601562	1.63625992947437	0.240089142511836	-0.922602954205003	-0.309704111802138	-0.902466182115902	2.51725780874714	0.294998534914732	-0.637936340288512	-1.10509659300577	-0.427039577809927	-0.273839245821348	-0.94358988166037	0.687510721923134	0.264149236742669
hsa-mir-153-2	0.149474955865848	0.469374873637108	-0.576941690752884	-0.719473863972142	0.189196687508077	-0.679795042967625	-0.0757426831063736	-0.827354786008622	1.27809076681561	2.09859107206926	1.00599273382816	-1.37657999753667	0.330138573335265	-1.49500518681255	1.6590137270945	-0.309704111802138	-0.34129252631772	-0.984069818133536	-0.329425451301776	0.157394853136667	-1.09219836202915	0.431393617730599	-0.263869485550786
hsa-mir-154	-0.355269326738637	-0.750225024432235	0.777324763434522	-0.454816518226729	0.118689280134895	0.00855483939523243	0.356253732449568	0.953269415250156	0.264149236742669	1.04987747887904	-1.26994517776909	0.701101947095772	-0.406871768906522	0.656066751874288	-1.09219836202915	0.400023134652887	-1.54964493777276	-0.992385334375205	-0.098519952849068	0.873094668099709	-0.736462105072649	1.24473953463643	1.49306045642124
hsa-mir-155	-0.303579124099086	-0.922602954205003	0.210361497140824	0.284332220992919	-0.609206177730708	-0.482544804736053	-0.603661605335308	0.240089142511836	2.33606597595092	1.59287077634176	-0.535361622030091	0.56241951753812	-0.656953661866775	-0.395287902922461	-0.585322642461004	-0.372458934968005	0.392928742625992	-0.713641877420008	1.6590137270945	-0.695131609681813	2.33606597595092	1.56213113589706	-0.936514636298021
hsa-mir-15a	-0.527180304389797	-0.877645652637462	0.656066751874288	-0.807068991129307	0.646813653909691	-0.432456255366569	-0.971553496880842	-1.20306704697593	0.873094668099709	0.0880343350705124	0.80783521204439	-0.161695216088334	0.619139026072412	-1.26994517776909	1.19917781862144	-1.10509659300577	-0.215159098520028	1.00599273382816	1.00599273382816	-0.730417434907488	1.7813474327231	1.03555289302766	-1.06579105100223
hsa-mir-15b	-1.05717843957373	-1.37657999753667	-1.16844542515535	-0.669459561032234	0.541664168166132	-0.313788798601562	-1.05717843957373	-1.09219836202915	0.976294633476361	-0.81483466046262	1.59287077634176	-0.550605850702148	0.919838985690729	0.077923176789571	0.149474955865848	-0.796806744015007	-0.183538704674944	0.541664168166132	1.27809076681561	-0.320352769746326	0.713833021577376	1.13415560924783	0.248416219942959
hsa-mir-16-1	-0.656953661866775	-1.24937812192921	-0.161695216088334	-1.06579105100223	0.392928742625992	0.482782435404878	-1.07920201899345	-1.05717843957373	1.1544727017876	-0.646674841007181	1.1544727017876	-0.193664178622538	0.482782435404878	-0.701271125242321	0.109916869592252	-0.628717841996111	0.670656867093491	0.584769260284982	1.63625992947437	-0.517887062715404	0.431393617730599	1.83686152690101	-0.922602954205003
hsa-mir-16-2	-0.36545557476274	-0.66481319938665	-0.415943311178676	0.264149236742669	0.210361497140824	-0.223973885166362	-0.28539561926347	0.0344187997057065	0.551948199316302	-0.695131609681813	-0.0911253866264055	-0.40115247642429	0.0595435043783559	-0.550605850702148	-0.385750210540297	0.142538698479835	-0.235249391645529	-0.427039577809927	1.06694038438844	-0.576941690752884	-0.432456255366569	-0.406871768906522	3.13798478839323
hsa-mir-17	-1.01167878872717	0.701101947095772	0.264149236742669	-1.18678111232735	0.384286317275817	-1.14611102750782	-0.235249391645529	-0.380691432342342	-0.376980657729895	-0.395287902922461	-0.279735420661617	0.482782435404878	0.356253732449568	-1.1308171039723	0.823085163846359	-1.43155705096729	0.210361497140824	1.19917781862144	0.469374873637108	-0.395287902922461	0.374714658472682	-0.796806744015007	1.17793070329217
hsa-mir-181a-1	-1.07920201899345	-0.440944048899752	1.09870429177767	-0.787082127285652	1.1544727017876	-0.486641286109491	0.374714658472682	2.25529081385095	-1.11321692239492	-1.04498596917555	0.823085163846359	0.109916869592252	0.118689280134895	-0.656953661866775	-0.872693866991175	1.00599273382816	-0.376980657729895	-1.22262582745238	-1.11321692239492	0.750543636736853	0.384286317275817	0.164458927148371	1.00599273382816
hsa-mir-181a-2	-0.832344060624402	-0.406871768906522	0.109916869592252	-0.600536833732373	-0.350741782697298	0.0880343350705124	0.933383672208356	0.56241951753812	-0.951437373062593	-0.0608082705946576	1.27809076681561	-0.0608082705946576	0.80783521204439	-0.867006489148197	-0.361363082062163	2.19064482082492	-1.02507941016905	-1.43155705096729	-0.695131609681813	-0.40115247642429	0.990378020078362	0.0957212002396725	1.46611745832864
hsa-mir-181b-1	-0.929419817694688	-0.297735655912903	0.701101947095772	-0.486641286109491	1.46611745832864	-0.912162351333658	0.149474955865848	0.189196687508077	-1.04498596917555	-0.558361058700644	-0.197860278399457	-0.0207733862808186	2.09859107206926	-0.355269326738637	-0.334545702863111	0.907442613505454	-0.105199769577057	-1.03629364341601	-0.884211828062172	0.919838985690729	0.302983266964743	-0.376980657729895	-0.176678293529245
hsa-mir-181b-2	-1.37657999753667	-0.628717841996111	-0.0863666148002173	-0.750225024432235	1.69455514237616	-0.772953357884616	-0.209609841315255	1.09870429177767	-0.619655911887654	0.646813653909691	1.6590137270945	0.136292558106183	1.1544727017876	-1.09219836202915	-0.00747296832672462	0.840243134786359	-0.695131609681813	-1.09219836202915	-0.585322642461004	0.713833021577376	0.730605921303987	-0.730417434907488	-0.303579124099086
hsa-mir-181c	0.0880343350705124	-0.231034879531319	0.859453492953754	0.341903907552499	-0.11175500193311	-0.267709523691724	1.3692445128146	0.759601054567732	-1.10509659300577	-0.637936340288512	-0.421744578813422	0.619139026072412	-0.427039577809927	-0.619655911887654	-0.209609841315255	0.0880343350705124	-0.759012466416534	-0.138779963437267	-0.730417434907488	-0.522045252128943	0.109916869592252	-0.124408048199487	3.29715106116226
hsa-mir-181d	0.603822427992754	-0.166240177523916	2.09859107206926	-0.176678293529245	0.57223524273491	-0.415943311178676	3.13798478839323	-0.936514636298021	-1.31758274885694	-0.421744578813422	-0.309704111802138	2.51725780874714	-0.209609841315255	-0.193664178622538	0.79070270000353	0.077923176789571	-1.11321692239492	-0.244803405984584	-0.889710618840519	-0.765038329365889	-0.235249391645529	-0.256641284773722	-0.517887062715404
hsa-mir-182	1.59287077634176	-0.098519952849068	-0.204341858317128	-0.81483466046262	1.27809076681561	-1.11321692239492	1.69455514237616	1.33838201838088	-0.765038329365889	-0.486641286109491	0.294998534914732	-0.132040481181931	-0.118459731792429	-0.765038329365889	-0.0757426831063736	3.13798478839323	-0.796806744015007	0.149474955865848	-0.0608082705946576	-1.24937812192921	0.907442613505454	-0.961320823466624	-1.34990002590449
