ID	6782	5912	6163	5666	6536	3779	5797	6607	6533	4947	5344	6197	6651	6715	6172	6460	6298	6652	3713	4952	6600	6676	6628
ABHD8	122.5750	112.2754	88.8152	17.8299	141.7651	176.1793	52.8470	195.0376	86.1833	54.9451	98.1383	72.7719	254.6330	66.8884	100.7510	126.1731	52.3385	75.9105	132.4209	27.8346	72.5499	73.3906	64.6766
ABI1	1899.5811	2545.0100	2601.4870	2124.9261	1576.6115	1755.0795	1546.8329	1693.7162	1726.4204	1674.9451	1349.3774	1461.5495	1516.4904	1667.6718	2423.0479	1791.2513	1406.0802	1411.7069	1928.0449	1714.7524	1682.0407	1521.1116	1415.3068
ABI2	804.2328	778.9421	1025.0086	817.6261	1021.2648	907.4798	428.7309	1203.1308	732.7861	701.6061	857.6008	661.0793	1178.0965	1232.4464	972.3859	563.6079	699.8886	1455.9017	747.8115	702.4151	453.9669	783.6910	1578.7728
ABI3BP	316.1376	93.3134	242.2234	16.8110	100.6254	82.8772	56.9408	469.0475	20.5198	178.7828	25.6442	24.5298	627.7877	9.2387	172.8481	259.1241	28.3964	14.9188	95.3585	13.9173	123.0378	91.8455	327.5290
ABI3	224.4268	106.2874	188.1268	36.6786	87.2828	266.8752	113.5095	127.4325	149.5668	195.2663	120.3304	97.3017	381.9495	44.7154	112.7672	233.5766	43.4298	58.7977	189.5588	67.9492	184.9809	100.4292	317.9934
ABL1	2454.5855	2583.8323	2708.4610	1420.2751	2853.0924	1815.4808	2208.4109	2491.2166	2502.5080	2255.7058	2295.6479	1892.4775	3753.3243	2447.8936	2904.2172	3319.6038	2816.2584	2426.5029	2046.9264	2600.4912	2858.7187	2370.3863	2162.5207
ABL2	610.2293	329.3413	880.8856	443.7086	1322.0292	524.8892	812.4302	1058.9465	712.7223	505.0719	539.5142	684.3827	1072.5578	626.0163	424.2634	607.4035	723.2739	843.3523	531.6140	438.3954	962.2401	655.3648	619.8176
ABLIM1	4147.7072	8270.4591	4243.7534	3329.0881	2222.6546	2673.9640	1515.0726	2892.6590	4259.0059	4579.4590	2211.8111	4213.8185	2524.9712	3990.7613	5523.2813	3350.3650	3772.2717	3867.9245	7641.8072	6060.1719	4250.3182	1869.5279	1833.7479
ABLIM2	1357.1429	750.0000	496.1542	482.9343	1623.3495	984.1022	362.1139	195.0376	920.6566	581.1496	407.3480	399.4276	288.9750	794.9002	1856.9613	493.7435	236.6370	1440.5441	49.8026	306.9996	305.4731	328.7554	476.3682
ABLIM3	283.9506	59.8802	154.6193	25.4712	252.3975	79.7498	46.8924	3006.3312	81.6233	57.4810	45.8636	216.6803	422.1547	31.7812	86.8862	133.4724	325.7238	35.5419	94.2003	39.2959	259.6521	57.0815	118.1592
ABO	431.6578	1065.8683	291.4755	185.9399	471.4385	34.9231	129.8846	354.1787	176.9266	140.3212	95.1794	316.0262	15.0770	162.9712	354.9393	304.4838	218.8196	232.5581	275.6517	547.2779	245.2270	260.0858	244.6103
ABP1	3134.4797	2004.4910	4243.3497	4269.4855	8948.4364	3078.9679	3541.1239	1757.7316	2983.1281	4296.2806	3275.5517	4116.9256	2197.0474	4247.9675	6031.1958	8134.5151	7726.0579	5387.8894	7189.7229	1918.5428	5314.3827	2905.1502	814.6766
ABRA	0.8818	0.9980	0.4037	0.0000	0.0000	0.5212	0.0000	0.0000	0.4560	1.2680	0.0000	0.0000	2.5128	0.3695	0.0000	1.0428	0.5568	0.4388	0.3861	0.0000	0.4243	1.2876	1.2438
ABR	2755.2910	2651.1976	3804.9254	1558.3291	4045.5872	3894.1882	2804.6148	4551.0770	8883.2649	4849.9577	4570.5832	4843.8267	4472.8301	2056.9106	3197.6892	2187.1741	3001.1136	7780.1667	4820.4307	3063.0372	3473.0590	2972.5322	2853.2338
